id	Site	Viral Taxonomy
1950	ELSC_Bowl_M2_NODE_19031_length_6770_cov_24.359476	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1951	ELSC_Bowl_M1_NODE_6515_length_4379_cov_228.694967	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1951	ELSC_Mariner_M17_NODE_75435_length_2304_cov_4.945338	#N/A
1952	ELSC_Bowl_M1_NODE_7011_length_4176_cov_10.824154	#N/A
1952	ELSC_Tui_Malila_T2_NODE_33214_length_5152_cov_1.974129	#N/A
1953	ELSC_Bowl_M1_NODE_7139_length_4128_cov_5.722819	#N/A
1953	ELSC_Bowl_M2_NODE_58149_length_3454_cov_1.618876	#N/A
1954	ELSC_Bowl_M1_NODE_8162_length_3779_cov_8.609803	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1954	ELSC_Mariner_131-447_scaffold_6945_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1955	ELSC_Bowl_M1_NODE_8194_length_3770_cov_38.559704	#N/A
1955	ELSC_Bowl_M2_NODE_43514_length_4128_cov_35.655336	#N/A
1956	ELSC_Bowl_M1_NODE_8218_length_3762_cov_8.159285	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1956	ELSC_Bowl_M2_NODE_65557_length_3207_cov_15.536039	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1957	ELSC_Bowl_M1_NODE_8549_length_3663_cov_370.541572	#N/A
1957	ELSC_Bowl_M2_NODE_33418_length_4845_cov_27.128444	#N/A
1958	ELSC_Bowl_M1_NODE_8572_length_3656_cov_81.989515	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1958	ELSC_Mariner_131-447_scaffold_15044_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1959	ELSC_Bowl_M1_NODE_896_length_15697_cov_78.767887	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1959	ELSC_Bowl_M2_NODE_10974_length_9349_cov_133.417805	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1960	ELSC_Bowl_M1_NODE_9716_length_3365_cov_8.874305	#N/A
1960	ELSC_Bowl_M2_NODE_32654_length_4914_cov_18.247545	#N/A
1961	ELSC_Bowl_M2_NODE_101537_length_2442_cov_1.593089	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1961	ELSC_Tui_Malila_T11_NODE_116680_length_1798_cov_0.815679	#N/A
1962	ELSC_Bowl_M2_NODE_11227_length_9228_cov_3.221954	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1962	ELSC_Mariner_131-447_scaffold_26359_c1	r__;k__;p__;c__;o__;f__;g__;s__
1963	ELSC_Bowl_M2_NODE_11489_length_9102_cov_2.594429	r__Varidnaviria;k__Bamfordvirae;p__Preplasmiviricota;c__Tectiliviricetes;o__Vinavirales;f__Corticoviridae;g__;s__
1963	ELSC_Mariner_131-447_scaffold_39553_c1	r__Varidnaviria;k__Bamfordvirae;p__Preplasmiviricota;c__Tectiliviricetes;o__Vinavirales;f__;g__;s__
1964	ELSC_Bowl_M2_NODE_116221_length_2242_cov_1.155556	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1964	ELSC_Tui_Malila_T2_NODE_31269_length_5310_cov_1.063091	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1965	ELSC_Bowl_M2_NODE_12318_length_8730_cov_11.273161	#N/A
1965	ELSC_Tui_Malila_T10_NODE_16820_length_4175_cov_8.594121	#N/A
1966	ELSC_Bowl_M2_NODE_151046_length_1894_cov_58.662705	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1966	ELSC_Mariner_131-447_scaffold_10061_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1967	ELSC_Bowl_M2_NODE_151465_length_1891_cov_2.280612	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1967	ELSC_Mariner_131-447_scaffold_39196_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1968	ELSC_Bowl_M2_NODE_162658_length_1806_cov_0.896367	#N/A
1968	ELSC_Tui_Malila_T2_NODE_45820_length_4365_cov_1.179094	#N/A
1969	ELSC_Bowl_M2_NODE_1955_length_23646_cov_5.546579_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1969	ELSC_Mariner_M17_NODE_8066_length_9611_cov_3.685576	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1970	ELSC_Bowl_M2_NODE_20959_length_6393_cov_1.774178	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1970	ELSC_Mariner_M17_NODE_51398_length_3013_cov_1.648649	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1971	ELSC_Bowl_M2_NODE_215523_length_1504_cov_1.073348	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1971	ELSC_Mariner_M17_NODE_20471_length_5500_cov_1.115764	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1972	ELSC_Bowl_M2_NODE_271557_length_1290_cov_4.825451	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1972	ELSC_Mariner_131-447_scaffold_50454_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1973	ELSC_Bowl_M2_NODE_29416_length_5227_cov_2.894706	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1973	ELSC_Mariner_131-447_scaffold_3656_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1974	ELSC_Bowl_M2_NODE_36371_length_4602_cov_2.833073	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1974	ELSC_Mariner_M17_NODE_28173_length_4481_cov_0.902389	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1975	ELSC_Bowl_M2_NODE_46392_length_3971_cov_2.492456	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
1975	ELSC_Tui_Malila_134-614_scaffold_16916_c1	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
1976	ELSC_Bowl_M2_NODE_51650_length_3717_cov_3.127577	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1976	ELSC_Mariner_131-447_scaffold_61_c1_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1977	ELSC_Bowl_M2_NODE_52752_length_3670_cov_1.736946	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1977	ELSC_Mariner_131-447_scaffold_16348_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1978	ELSC_Bowl_M2_NODE_65201_length_3218_cov_2.872857	#N/A
1978	ELSC_Mariner_M10_NODE_17387_length_3815_cov_1.476681	#N/A
1979	ELSC_Bowl_M2_NODE_755_length_38425_cov_7.289101	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1979	ELSC_Tui_Malila_T2_NODE_682_length_38746_cov_5.455475	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1980	ELSC_Bowl_M2_NODE_79189_length_2855_cov_3.091276	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1980	ELSC_Mariner_131-447_scaffold_21571_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1981	ELSC_Bowl_M2_NODE_95000_length_2547_cov_9.886777	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1981	ELSC_Mariner_131-447_scaffold_14952_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1982	ELSC_Bowl_M2_NODE_974_length_33506_cov_4.381078_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1982	ELSC_Tui_Malila_134-614_scaffold_671_c1_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1983	ELSC_Mariner_M10_NODE_1008_length_21431_cov_2.756806	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1983	ELSC_Mariner_M17_NODE_18424_length_5877_cov_5.593739	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1984	ELSC_Mariner_M10_NODE_11098_length_5087_cov_7.718548	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1984	ELSC_Mariner_M17_NODE_24121_length_4951_cov_2.041874	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1985	ELSC_Mariner_M10_NODE_111_length_73382_cov_2.502409_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1985	ELSC_Mariner_M17_NODE_2156_length_19880_cov_3.148939	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1986	ELSC_Mariner_M10_NODE_12140_length_4812_cov_0.851868	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1986	ELSC_Mariner_M17_NODE_2518_length_18326_cov_8.414858	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1987	ELSC_Mariner_M10_NODE_12798_length_4647_cov_13.535177	r__Monodnaviria;k__Sangervirae;p__Phixviricota;c__Malgrandaviricetes;o__Petitvirales;f__Microviridae;g__;s__
1987	ELSC_Mariner_M17_NODE_27260_length_4571_cov_5.144014	r__Monodnaviria;k__Sangervirae;p__Phixviricota;c__Malgrandaviricetes;o__Petitvirales;f__Microviridae;g__;s__
1988	ELSC_Mariner_M10_NODE_147_length_61702_cov_169.431133_fragment_2	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__;g__;s__
1988	ELSC_Mariner_M17_NODE_7257_length_10218_cov_22.817957	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__;g__;s__
1989	ELSC_Mariner_M10_NODE_2050_length_14090_cov_2.770680	#N/A
1989	ELSC_Mariner_M17_NODE_58672_length_2749_cov_3.880625	#N/A
1990	ELSC_Mariner_M10_NODE_20685_length_3411_cov_5.708892	#N/A
1990	ELSC_Mariner_M17_NODE_40259_length_3551_cov_26.345794	#N/A
1991	ELSC_Mariner_M10_NODE_23677_length_3114_cov_44.980248	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1991	ELSC_Mariner_M17_NODE_50941_length_3031_cov_21.127066	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1992	ELSC_Mariner_M10_NODE_2864_length_11584_cov_1.338919	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1992	ELSC_Mariner_M17_NODE_717_length_35035_cov_3.121548	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1993	ELSC_Mariner_M10_NODE_28777_length_2728_cov_1.503652	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1993	ELSC_Mariner_M17_NODE_46651_length_3219_cov_4.336999	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1994	ELSC_Mariner_M10_NODE_30781_length_2605_cov_1.188862	#N/A
1994	ELSC_Tui_Malila_T10_NODE_8072_length_6102_cov_5.912134	#N/A
1995	ELSC_Mariner_M10_NODE_31366_length_2571_cov_0.743044	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1995	ELSC_Mariner_M17_NODE_1108_length_27925_cov_1.795057	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1996	ELSC_Mariner_M10_NODE_31611_length_2557_cov_1.079012	#N/A
1996	ELSC_Mariner_M17_NODE_34944_length_3902_cov_6.033113	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__;g__;s__
1997	ELSC_Mariner_M10_NODE_33053_length_2480_cov_0.942626	#N/A
1997	ELSC_Mariner_M17_NODE_2665_length_17793_cov_1.800238	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__;g__;s__
1998	ELSC_Mariner_M10_NODE_37886_length_2252_cov_2.073882	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1998	ELSC_Mariner_M17_NODE_101206_length_1864_cov_2.518135	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1999	ELSC_Mariner_M10_NODE_45879_length_1956_cov_0.662110	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
1999	ELSC_Tui_Malila_134-614_scaffold_13450_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2000	ELSC_Mariner_M10_NODE_5278_length_8101_cov_145.843241	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2000	ELSC_Mariner_M17_NODE_15071_length_6624_cov_2.380483	#N/A
2001	ELSC_Mariner_M10_NODE_6450_length_7144_cov_2.101468	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2001	ELSC_Mariner_M17_NODE_3015_length_16643_cov_70.721179	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2002	ELSC_Mariner_M10_NODE_8881_length_5886_cov_4.041674	#N/A
2002	ELSC_Mariner_M17_NODE_32353_length_4103_cov_40.390594	#N/A
2003	ELSC_Mariner_M10_NODE_9674_length_5567_cov_1.870956	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2003	ELSC_Mariner_M17_NODE_16332_length_6315_cov_1.612314	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2004	ELSC_Mariner_M17_NODE_15778_length_6445_cov_8.364039	#N/A
2004	ELSC_Tui_Malila_T2_NODE_38595_length_4768_cov_4.130144	#N/A
2005	ELSC_Mariner_M17_NODE_16819_length_6201_cov_19.448469	#N/A
2005	ELSC_Tui_Malila_T10_NODE_12693_length_4840_cov_15.729259	#N/A
2006	ELSC_Mariner_M17_NODE_20283_length_5530_cov_7.434203	#N/A
2006	ELSC_Mariner_M17_NODE_39867_length_3575_cov_2.807135	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2007	ELSC_Mariner_M17_NODE_2547_length_18238_cov_3.972558_fragment_1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2007	ELSC_Tui_Malila_132-544_scaffold_2309_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2008	ELSC_Mariner_M17_NODE_4956_length_12722_cov_1.994283	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2008	ELSC_Tui_Malila_132-544_scaffold_108_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2009	ELSC_Mariner_M17_NODE_59655_length_2717_cov_1.077992	#N/A
2009	ELSC_Tui_Malila_T10_NODE_11020_length_5209_cov_4.790240	#N/A
2010	ELSC_Mariner_M17_NODE_62938_length_2620_cov_2.492980	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2010	ELSC_Tui_Malila_132-544_scaffold_88222_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2011	ELSC_Mariner_M17_NODE_67487_length_2495_cov_0.830236	r__Varidnaviria;k__Bamfordvirae;p__Preplasmiviricota;c__Tectiliviricetes;o__Vinavirales;f__;g__;s__
2011	ELSC_Tui_Malila_T2_NODE_150702_length_2259_cov_1.535178	#N/A
2012	ELSC_Mariner_M17_NODE_69406_length_2445_cov_3.054357	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2012	ELSC_Tui_Malila_T10_NODE_84866_length_1720_cov_6.178280	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2013	ELSC_Tui_Malila_132-544_scaffold_103361_c1	#N/A
2013	ELSC_Tui_Malila_T11_NODE_366_length_31898_cov_15.683202	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2014	ELSC_Tui_Malila_132-544_scaffold_11662_c1	#N/A
2014	ELSC_Tui_Malila_T2_NODE_41904_length_4570_cov_8.027684	#N/A
2015	ELSC_Tui_Malila_132-544_scaffold_135_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2015	ELSC_Tui_Malila_T2_NODE_860_length_34293_cov_4.314874	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2016	ELSC_Tui_Malila_132-544_scaffold_14675_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2016	ELSC_Tui_Malila_T2_NODE_82574_length_3182_cov_2.379051	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2017	ELSC_Tui_Malila_132-544_scaffold_14874_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2017	ELSC_Tui_Malila_T2_NODE_45998_length_4355_cov_1.498344	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2018	ELSC_Tui_Malila_132-544_scaffold_155_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2018	ELSC_Tui_Malila_T11_NODE_10167_length_5918_cov_1.409774	#N/A
2019	ELSC_Tui_Malila_132-544_scaffold_1765_c1	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
2019	ELSC_Tui_Malila_T11_NODE_2628_length_11715_cov_27.389713	r__Varidnaviria;k__Helvetiavirae;p__Dividoviricota;c__Laserviricetes;o__Halopanivirales;f__Sphaerolipoviridae;g__;s__
2020	ELSC_Tui_Malila_132-544_scaffold_20511_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2020	ELSC_Tui_Malila_T2_NODE_296000_length_1495_cov_4.203216	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2021	ELSC_Tui_Malila_132-544_scaffold_20586_c1	#N/A
2021	ELSC_Tui_Malila_T2_NODE_12001_length_8676_cov_10.259679	#N/A
2022	ELSC_Tui_Malila_132-544_scaffold_21253_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2022	ELSC_Tui_Malila_T11_NODE_42253_length_2946_cov_2.792480	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2023	ELSC_Tui_Malila_132-544_scaffold_22445_c1	#N/A
2023	ELSC_Tui_Malila_T11_NODE_48941_length_2748_cov_3.129340	#N/A
2024	ELSC_Tui_Malila_132-544_scaffold_28532_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2024	ELSC_Tui_Malila_T2_NODE_12981_length_8337_cov_2.468331	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2025	ELSC_Tui_Malila_132-544_scaffold_29954_c1	#N/A
2025	ELSC_Tui_Malila_T11_NODE_30702_length_3441_cov_2.647556	#N/A
2026	ELSC_Tui_Malila_132-544_scaffold_32009_c1	#N/A
2026	ELSC_Tui_Malila_T11_NODE_24484_length_3843_cov_0.626211	#N/A
2027	ELSC_Tui_Malila_132-544_scaffold_33943_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2027	ELSC_Tui_Malila_134-614_scaffold_66504_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2028	ELSC_Tui_Malila_132-544_scaffold_3424_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2028	ELSC_Tui_Malila_T2_NODE_13810_length_8071_cov_2.212739	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2029	ELSC_Tui_Malila_132-544_scaffold_3460_c1	#N/A
2029	ELSC_Tui_Malila_T11_NODE_8280_length_6553_cov_2.314037	#N/A
2030	ELSC_Tui_Malila_132-544_scaffold_3808_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2030	ELSC_Tui_Malila_T2_NODE_14843_length_7780_cov_2.415654	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2031	ELSC_Tui_Malila_132-544_scaffold_41327_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2031	ELSC_Tui_Malila_T2_NODE_62184_length_3714_cov_1.798160	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2032	ELSC_Tui_Malila_132-544_scaffold_4139_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2032	ELSC_Tui_Malila_T2_NODE_15122_length_7708_cov_5.894737	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2033	ELSC_Tui_Malila_132-544_scaffold_4316_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2033	ELSC_Tui_Malila_T11_NODE_33653_length_3289_cov_1.901961	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2034	ELSC_Tui_Malila_132-544_scaffold_4464_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2034	ELSC_Tui_Malila_T2_NODE_15356_length_7650_cov_10.936462	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2035	ELSC_Tui_Malila_132-544_scaffold_4977_c1	#N/A
2035	ELSC_Tui_Malila_T2_NODE_11647_length_8797_cov_2.737140	#N/A
2036	ELSC_Tui_Malila_132-544_scaffold_6278_c1	#N/A
2036	ELSC_Tui_Malila_134-614_scaffold_23718_c1	#N/A
2037	ELSC_Tui_Malila_132-544_scaffold_6785_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2037	ELSC_Tui_Malila_T11_NODE_70906_length_2293_cov_7.355032	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2038	ELSC_Tui_Malila_132-544_scaffold_70737_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2038	ELSC_Tui_Malila_134-614_scaffold_90783_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2039	ELSC_Tui_Malila_132-544_scaffold_8481_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2039	ELSC_Tui_Malila_T11_NODE_16966_length_4601_cov_2.928476	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2040	ELSC_Tui_Malila_134-614_scaffold_1109_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2040	ELSC_Tui_Malila_T2_NODE_65008_length_3625_cov_2.123785	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2041	ELSC_Tui_Malila_134-614_scaffold_152950_c1	#N/A
2041	ELSC_Tui_Malila_T2_NODE_133_length_83583_cov_2.769340	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2042	ELSC_Tui_Malila_134-614_scaffold_25833_c1	#N/A
2042	ELSC_Tui_Malila_T10_NODE_24757_length_3411_cov_6.510353	#N/A
2043	ELSC_Tui_Malila_134-614_scaffold_27200_c1	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
2043	ELSC_Tui_Malila_T2_NODE_43936_length_4461_cov_1.938394	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__;f__;g__;s__
