user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
MAR_355-202_metabat2_060	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Cocleimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Cocleimonas;s__	taxonomic classification fully defined by topology	N/A	N/A	88.11	11	0.933839706	N/A
MAR_355-202_metabat2_063	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	91.92	11	0.847727947	N/A
MAR_355-202_metabat2_064	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	64.17	11	0.885475111	N/A
MAR_355-202_metabat2_066	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfocapsa;s__	N/A	N/A	N/A	N/A	N/A	GCF_000341395.1	95	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfocapsa;s__Desulfocapsa sulfexigens	77.74	0.22	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	94.52	11	0.941442662	N/A
MAR_355-202_metabat2_068	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__UBA6164;g__UBA6164;s__	N/A	N/A	N/A	N/A	N/A	GCA_002422305.1	95	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__UBA6164;g__UBA6164;s__UBA6164 sp002422305	78.35	0.49	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__UBA6164;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	67.5	4	0.929807025	N/A
MAR_355-202_metabat2_071	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_002335055.1, s__Sulfurimonas sp002335055, 95.0, 83.38, 0.6; GCA_002733945.1, s__Sulfurimonas sp002733945, 95.0, 83.04, 0.68; GCA_003978465.1, s__Sulfurimonas sp003978465, 95.0, 82.24, 0.57; GCA_014381585.1, s__Sulfurimonas sp014381585, 95.0, 78.22, 0.2; GCF_000242915.1, s__Sulfurimonas gotlandica, 95.0, 78.08, 0.26; GCF_009192995.1, s__Sulfurimonas sp009192995, 95.0, 77.93, 0.27; GCA_013153755.1, s__Sulfurimonas sp013153755, 95.0, 77.85, 0.23; GCA_013607665.1, s__Sulfurimonas sp013607665, 95.0, 77.74, 0.18; GCA_002781365.1, s__Sulfurimonas sp002781365, 95.0, 77.69, 0.21; GCF_000147355.1, s__Sulfurimonas autotrophica, 95.0, 77.57, 0.25; GCF_000445475.1, s__Sulfurimonas hongkongensis, 95.0, 77.2, 0.23; GCA_002733155.1, s__Sulfurimonas sp002733155, 95.0, 77.09, 0.13; GCF_000012965.1, s__Sulfurimonas denitrificans, 95.0, 76.58, 0.14"	67.64	11	0.980386517	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAR_355-202_metabat2_072	d__Bacteria;p__Patescibacteria;c__ABY1;o__BM507;f__BM507;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__ABY1;o__BM507;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	65.42	11	0.809639528	N/A
MAR_355-202_metabat2_076	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_000597725.1	95	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum_A;s__Sulfurospirillum_A arcachonense	78.57	0.48	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum_A;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_002742765.1, s__Sulfurospirillum_A sp002742765, 95.0, 77.18, 0.25; GCA_002469305.1, s__Sulfurospirillum_A sp002469305, 95.0, 76.77, 0.22"	91.68	11	0.943473429	N/A
MAR_355-202_metabat2_077	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAADGE01;g__JAADGE01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153865.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAADGE01;g__JAADGE01;s__JAADGE01 sp013153865	77.87	0.37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAADGE01;g__JAADGE01;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_013152535.1, s__JAADGE01 sp013152535, 95.0, 77.81, 0.48"	83.16	11	0.959984929	N/A
MAR_355-202_metabat2_083	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	35.12	11	0.82706726	N/A
MAR_355-202_metabat2_084_VB	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	N/A	N/A	N/A	N/A	N/A	GCA_004195315.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__Lutibacter sp004195315	83.69	0.57	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_013139515.1, s__Lutibacter sp013139515, 95.0, 82.76, 0.69; GCF_001543325.1, s__Lutibacter profundi, 95.0, 80.5, 0.68; GCA_013041805.1, s__Lutibacter sp013041805, 95.0, 80.4, 0.65; GCA_002733285.1, s__Lutibacter sp002733285, 95.0, 80.02, 0.55; GCA_002390165.1, s__Lutibacter sp002390165, 95.0, 79.78, 0.47; GCF_003384935.1, s__Lutibacter oceani, 95.0, 79.75, 0.61; GCA_014646675.1, s__Lutibacter litoralis, 95.0, 79.51, 0.56; GCF_900188235.1, s__Lutibacter agarilyticus, 95.0, 79.35, 0.56; GCF_012524075.1, s__Lutibacter sp012524075, 95.0, 79.27, 0.55; GCF_900116115.1, s__Lutibacter maritimus, 95.0, 79.23, 0.58; GCF_900188355.1, s__Lutibacter flavus, 95.0, 79.21, 0.62; GCF_004121075.1, s__Lutibacter sp004121075, 95.0, 78.92, 0.54; GCF_003260195.1, s__Lutibacter citreus, 95.0, 78.91, 0.57; GCF_900106565.1, s__Lutibacter oricola, 95.0, 78.75, 0.52; GCA_010906935.1, s__Lutibacter sp010906935, 95.0, 77.88, 0.36; GCA_001800975.1, s__Lutibacter sp001800975, 95.0, 77.71, 0.38; GCA_003516285.1, s__Lutibacter sp003516285, 95.0, 77.34, 0.33; GCA_002842505.1, s__Lutibacter sp002842505, 95.0, 77.22, 0.34"	41.85	11	0.985653331	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAR_355-202_metabat2_086	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloprofundus;s__Methyloprofundus sp900128525	GCF_900128525.1	95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloprofundus;s__Methyloprofundus sp900128525	96.01	0.85	GCF_900128525.1	95	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloprofundus;s__Methyloprofundus sp900128525	96.01	0.85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methyloprofundus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	"GCF_002072955.1, s__Methyloprofundus sedimenti, 95.0, 78.46, 0.3; GCF_002189065.1, s__Methyloprofundus sp002189065, 95.0, 77.85, 0.26; GCA_012960135.1, s__Methyloprofundus sp012960135, 95.0, 77.46, 0.21"	90.79	11	N/A	N/A
MAR_355-202_metabat2_087	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	53.21	11	0.888716103	N/A
MAR_356-284_maxbin2_003	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__Aquifex;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__Aquifex;s__	ANI	N/A	"GCF_000008625.1, s__Aquifex aeolicus, 95.0, 77.46, 0.4; GCA_003978875.1, s__Aquifex sp003978875, 95.0, 77.45, 0.31"	45.46	11	0.902716067	N/A
MAR_356-284_maxbin2_025	d__Bacteria;p__WOR-3;c__Hydrothermia;o__LBFQ01;f__LBFQ01;g__JAADCS01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153965.1	95	d__Bacteria;p__WOR-3;c__Hydrothermia;o__LBFQ01;f__LBFQ01;g__JAADCS01;s__JAADCS01 sp013153965	77.71	0.44	d__Bacteria;p__WOR-3;c__Hydrothermia;o__LBFQ01;f__LBFQ01;g__JAADCS01;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_013154295.1, s__JAADCS01 sp013154295, 95.0, 76.66, 0.08"	66.05	11	0.944493403	N/A
MAR_356-284_maxbin2_040_VB	d__Bacteria;p__Caldatribacteriota;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Caldatribacteriota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	51.16	11	0.408578693	N/A
MAR_356-284_maxbin2_043_VB	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__	taxonomic classification fully defined by topology	N/A	N/A	55.37	11	0.895880688	N/A
MAR_356-284_maxbin2_067	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__JAADED01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	66.03	11	0.900402723	N/A
MAR_356-284_maxbin2_070	d__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__Thermosulfidibacteraceae;g__Thermosulfidibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Thermosulfidibacterota;c__Thermosulfidibacteria;o__Thermosulfidibacterales;f__Thermosulfidibacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	38.55	11	0.866292501	N/A
MAR_356-284_maxbin2_106	d__Bacteria;p__Coprothermobacterota;c__Coprothermobacteria;o__Coprothermobacterales;f__JAADFF01;g__JAADFF01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Coprothermobacterota;c__Coprothermobacteria;o__Coprothermobacterales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	30.69	11	0.931666343	N/A
MAR_356-284_maxbin2_112	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.17	11	0.907872434	N/A
MAR_356-284_maxbin2_115	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Hydrogenimonadaceae;g__Hydrogenimonas;s__	taxonomic classification fully defined by topology	N/A	N/A	49.49	11	0.903746709	N/A
MAR_356-284_maxbin2_127	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__SZUA-53;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__;s__	taxonomic novelty determined using RED	N/A	N/A	53.03	11	0.90020167	N/A
MAR_356-284_maxbin2_136	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__Mesoaciditoga;s__	N/A	N/A	N/A	N/A	N/A	GCF_000745455.1	95	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__Mesoaciditoga;s__Mesoaciditoga lauensis	78.28	0.49	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	80.42	11	0.932189914	N/A
MAR_356-284_maxbin2_141	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__JAADDB01;g__JAADDB01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013154135.1	95	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__JAADDB01;g__JAADDB01;s__JAADDB01 sp013154135	79.5	0.23	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	71.65	11	0.909543516	N/A
MAR_356-284_maxbin2_143	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	70.8	11	0.695847449	N/A
MAR_356-284_maxbin2_144	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__UBA2029;g__UBA2029;s__	N/A	N/A	N/A	N/A	N/A	GCA_002332795.1	95	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__UBA2029;g__UBA2029;s__UBA2029 sp002332795	76.4	0.2	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__UBA2029;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	54.08	11	0.889112718	N/A
MAR_356-284_maxbin2_156	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Thermopetrobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	92.08	11	0.877996131	N/A
MAR_356-284_maxbin2_171	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	75.72	11	0.754414625	N/A
MAR_356-284_maxbin2_179	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__DRKI01;s__	N/A	N/A	N/A	N/A	N/A	GCA_011051875.1	95	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__DRKI01;s__DRKI01 sp011051875	84.57	0.77	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	88.31	11	0.940175897	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAR_356-284_maxbin2_182	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRMV01;g__DRMV01;s__	N/A	N/A	N/A	N/A	N/A	GCA_011322445.1	95	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRMV01;g__DRMV01;s__DRMV01 sp011322445	87.21	0.85	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRMV01;g__DRMV01;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_013154225.1, s__DRMV01 sp013154225, 95.0, 78.88, 0.36"	71.51	11	0.985868633	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MAR_356-284_maxbin2_195_VB	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Nitratiruptoraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Nitratiruptoraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	66.89	11	0.884130428	Genome has more than 12.5% of markers with multiple hits
MAR_356-284_maxbin2_199	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Thermovibrio;s__	N/A	N/A	N/A	N/A	N/A	GCF_003633715.1	95	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Thermovibrio;s__Thermovibrio guaymasensis	77.68	0.39	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Thermovibrio;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000185805.1, s__Thermovibrio ammonificans, 95.0, 77.44, 0.21"	88.66	11	0.925638511	N/A
MAR_356-284_maxbin2_210	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__QOAS01;g__QOAS01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013154305.1	95	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__QOAS01;g__QOAS01;s__QOAS01 sp013154305	76.84	0.15	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__QOAS01;g__QOAS01;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_013153315.1, s__QOAS01 sp013153315, 95.0, 77.16, 0.25; GCA_003972855.1, s__QOAS01 sp003972855, 95.0, 77.1, 0.22; GCA_012962155.1, s__QOAS01 sp012962155, 95.0, 76.94, 0.21"	76.65	11	0.911314339	N/A
MAR_356-284_maxbin2_215_VB	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella;s__	N/A	N/A	N/A	N/A	N/A	GCF_900215515.1	95	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella;s__Persephonella hydrogeniphila	78.03	0.46	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000703085.1, s__Persephonella sp000703085, 95.0, 77.84, 0.38; GCF_000703045.1, s__Persephonella sp000703045, 95.0, 77.77, 0.35; GCA_013153235.1, s__Persephonella sp013153235, 95.0, 77.51, 0.35; GCA_013153295.1, s__Persephonella sp013153295, 95.0, 77.17, 0.25; GCF_000021565.1, s__Persephonella marina, 95.0, 77.01, 0.26; GCA_013153765.1, s__Persephonella sp013153765, 95.0, 76.96, 0.25"	84.91	11	0.94971697	N/A
MAR_356-284_maxbin2_220	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	89.72	11	0.53532917	N/A
MAR_356-284_maxbin2_240_VB	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__GCA-2746605;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	63.27	11	0.893330791	N/A
MAR_356-284_metabat1_008	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea_A;s__Hippea_A jasoniae	GCF_000744435.1	95	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea_A;s__Hippea_A jasoniae	96.09	0.93	GCF_000744435.1	95	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea_A;s__Hippea_A jasoniae	96.09	0.93	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	51.28	11	N/A	N/A
MAR_356-284_metabat1_011	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__JAADDV01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153795.1	95	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__JAADDV01;s__JAADDV01 sp013153795	78.17	0.43	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	71.25	11	0.909618177	N/A
MAR_356-284_metabat1_034	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	50.55	11	0.715413418	N/A
MAR_356-284_metabat1_044	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__JAADED01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	73.5	11	0.844465134	N/A
MAR_356-284_metabat1_055	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__DRLX01;s__	N/A	N/A	N/A	N/A	N/A	GCA_011322715.1	95	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__DRLX01;s__DRLX01 sp011322715	79.61	0.37	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__DRLX01;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_011051825.1, s__DRLX01 sp011051825, 95.0, 77.82, 0.22"	67.98	11	0.939091545	N/A
MAR_356-284_metabat1_057	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinosulfonomonas;s__Marinosulfonomonas sp003544895	GCF_003544895.1	95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinosulfonomonas;s__Marinosulfonomonas sp003544895	95.36	0.9	GCF_003544895.1	95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinosulfonomonas;s__Marinosulfonomonas sp003544895	95.36	0.9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marinosulfonomonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	"GCA_002732995.1, s__Marinosulfonomonas sp002732995, 95.0, 80.29, 0.52; GCA_001321835.1, s__Marinosulfonomonas sp001321835, 95.0, 78.72, 0.23; GCA_002352425.1, s__Marinosulfonomonas sp002352425, 95.0, 78.48, 0.47; GCA_002748285.1, s__Marinosulfonomonas sp002748285, 95.0, 78.2, 0.36; GCA_003535335.1, s__Marinosulfonomonas sp003535335, 95.0, 77.55, 0.22"	59.86	11	N/A	N/A
MAR_356-284_metabat1_059	d__Bacteria;p__KSB1;c__UBA2214;o__JdFR-76;f__BMS3Abin05;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__KSB1;c__UBA2214;o__JdFR-76;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	69.86	11	0.793730535	N/A
MAR_356-284_metabat1_060	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__QOAL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_003978135.1	95	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__QOAL01;s__QOAL01 sp003978135	77.38	0.23	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	92.08	11	0.915136138	N/A
MAR_356-284_metabat1_077	d__Bacteria;p__WOR-3;c__Hydrothermia;o__UBA1063;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__WOR-3;c__Hydrothermia;o__UBA1063;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	89.04	11	0.624911063	N/A
