user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
Guaymas_4559-240_metabat2_117	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	N/A	N/A	N/A	N/A	N/A	GCF_000816105.1	95	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus guaymasensis	89.92	0.859	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000769655.1, s__Thermococcus eurythermalis, 95.0, 84.04, 0.667; GCF_000022365.1, s__Thermococcus gammatolerans, 95.0, 83.67, 0.753; GCF_000151205.2, s__Thermococcus sp000151205, 95.0, 82.14, 0.732; GCF_000585495.1, s__Thermococcus nautili, 95.0, 81.38, 0.638; GCF_900198835.1, s__Thermococcus henrietii, 95.0, 81.34, 0.588; GCF_012027635.1, s__Thermococcus sp012027635, 95.0, 81.16, 0.57; GCA_021160985.1, s__Thermococcus sp021160985, 95.0, 80.97, 0.458; GCA_011050175.1, s__Thermococcus sp011050175, 95.0, 80.94, 0.575; GCF_000221185.1, s__Thermococcus sp000221185, 95.0, 80.04, 0.509; GCF_002214565.1, s__Thermococcus radiotolerans, 95.0, 79.84, 0.478; GCF_000265525.1, s__Thermococcus cleftensis, 95.0, 79.69, 0.505; GCF_012027305.1, s__Thermococcus sp012027305, 95.0, 79.6, 0.462; GCF_012027645.1, s__Thermococcus sp012027645, 95.0, 79.47, 0.472; GCF_012027495.1, s__Thermococcus sp012027495, 95.0, 79.44, 0.509; GCF_002214545.1, s__Thermococcus thioreducens, 95.0, 79.43, 0.468; GCF_012027615.1, s__Thermococcus sp012027615, 95.0, 79.43, 0.522; GCF_024707485.1, s__Thermococcus sp024707485, 95.0, 79.41, 0.472; GCF_002214465.1, s__Thermococcus barossii, 95.0, 79.4, 0.474; GCF_002214485.1, s__Thermococcus pacificus, 95.0, 79.39, 0.453; GCF_006274605.1, s__Thermococcus indicus, 95.0, 79.38, 0.52; GCF_904067545.1, s__Thermococcus camini, 95.0, 79.35, 0.495; GCF_002214385.1, s__Thermococcus gorgonarius, 95.0, 79.28, 0.47; GCF_001592435.1, s__Thermococcus peptonophilus, 95.0, 79.19, 0.422; GCF_002214505.1, s__Thermococcus siculi, 95.0, 79.19, 0.451; GCF_001484195.1, s__Thermococcus celericrescens, 95.0, 79.16, 0.478; GCF_002214585.1, s__Thermococcus profundus, 95.0, 79.14, 0.499; GCF_000009965.1, s__Thermococcus kodakarensis, 95.0, 79.11, 0.449; GCF_017873335.1, s__Thermococcus stetteri, 95.0, 79.1, 0.462; GCA_015521605.1, s__Thermococcus sp015521605, 95.0, 79.1, 0.405; GCF_012027555.1, s__Thermococcus sp012027555, 95.0, 79.04, 0.364; GCA_015523185.1, s__Thermococcus sp015523185, 95.0, 79.04, 0.412; GCF_012027355.1, s__Thermococcus sp012027355, 95.0, 79.01, 0.437; GCF_000258515.1, s__Thermococcus zilligii, 95.0, 78.81, 0.474; GCF_002214365.1, s__Thermococcus celer, 95.0, 78.76, 0.418; GCF_012027395.1, s__Thermococcus sp012027395, 95.0, 78.64, 0.414; GCF_000018365.1, s__Thermococcus onnurineus, 95.0, 78.62, 0.407; GCA_015523195.1, s__Thermococcus sp015523195, 95.0, 78.6, 0.385; GCF_012027595.1, s__Thermococcus sp012027595, 95.0, 78.47, 0.435; GCA_015522395.1, s__Thermococcus sp015522395, 95.0, 78.41, 0.396; GCF_001647085.1, s__Thermococcus piezophilus, 95.0, 78.1, 0.378; GCF_002214525.1, s__Thermococcus sp002214525, 95.0, 77.95, 0.292; GCA_013153595.1, s__Thermococcus sp013153595, 95.0, 77.57, 0.285; GCA_015520705.1, s__Thermococcus sp015520705, 95.0, 77.55, 0.233"	82.44	11	0.98246	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Guaymas_4561-380_maxbin2_002	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000091665.1, s__Methanocaldococcus jannaschii, 95.0, 86.49, 0.713; GCF_000739065.1, s__Methanocaldococcus bathoardescens, 95.0, 85.57, 0.651; GCF_000025525.1, s__Methanocaldococcus sp000025525, 95.0, 84.63, 0.694; GCF_000023985.1, s__Methanocaldococcus fervens, 95.0, 83.95, 0.665; GCA_013153845.1, s__Methanocaldococcus sp013153845, 95.0, 80.1, 0.411; GCA_024490875.1, s__Methanocaldococcus sp024490875, 95.0, 79.85, 0.569; GCA_902827205.1, s__Methanocaldococcus sp902827205, 95.0, 79.8, 0.589; GCF_000024625.1, s__Methanocaldococcus vulcanius, 95.0, 79.73, 0.526"	59.61	4	0.95357	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Guaymas_4561-380_maxbin2_010	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000585495.1, s__Thermococcus nautili, 95.0, 92.24, 0.847; GCF_900198835.1, s__Thermococcus henrietii, 95.0, 89.72, 0.803; GCF_012027635.1, s__Thermococcus sp012027635, 95.0, 89.63, 0.822; GCF_000022365.1, s__Thermococcus gammatolerans, 95.0, 88.65, 0.679; GCF_000151205.2, s__Thermococcus sp000151205, 95.0, 85.83, 0.707; GCF_000769655.1, s__Thermococcus eurythermalis, 95.0, 85.66, 0.737; GCF_000816105.1, s__Thermococcus guaymasensis, 95.0, 83.55, 0.62; GCA_015523185.1, s__Thermococcus sp015523185, 95.0, 81.97, 0.637; GCF_000265525.1, s__Thermococcus cleftensis, 95.0, 81.18, 0.602; GCF_000221185.1, s__Thermococcus sp000221185, 95.0, 81.11, 0.595; GCA_021160985.1, s__Thermococcus sp021160985, 95.0, 81.0, 0.535; GCF_012027615.1, s__Thermococcus sp012027615, 95.0, 80.8, 0.607; GCF_002214565.1, s__Thermococcus radiotolerans, 95.0, 80.69, 0.567; GCF_002214465.1, s__Thermococcus barossii, 95.0, 80.42, 0.528; GCF_012027645.1, s__Thermococcus sp012027645, 95.0, 80.39, 0.552; GCF_012027495.1, s__Thermococcus sp012027495, 95.0, 80.37, 0.586; GCF_002214505.1, s__Thermococcus siculi, 95.0, 80.26, 0.501; GCF_002214485.1, s__Thermococcus pacificus, 95.0, 80.26, 0.513; GCF_006274605.1, s__Thermococcus indicus, 95.0, 80.23, 0.602; GCF_001484195.1, s__Thermococcus celericrescens, 95.0, 80.15, 0.554; GCF_904067545.1, s__Thermococcus camini, 95.0, 80.12, 0.545; GCF_001592435.1, s__Thermococcus peptonophilus, 95.0, 80.02, 0.485; GCA_011050175.1, s__Thermococcus sp011050175, 95.0, 80.02, 0.646; GCF_024707485.1, s__Thermococcus sp024707485, 95.0, 80.0, 0.526; GCF_017873335.1, s__Thermococcus stetteri, 95.0, 80.0, 0.526; GCF_002214385.1, s__Thermococcus gorgonarius, 95.0, 80.0, 0.471; GCF_012027355.1, s__Thermococcus sp012027355, 95.0, 79.99, 0.488; GCF_000009965.1, s__Thermococcus kodakarensis, 95.0, 79.95, 0.501; GCF_002214545.1, s__Thermococcus thioreducens, 95.0, 79.93, 0.517; GCF_012027305.1, s__Thermococcus sp012027305, 95.0, 79.9, 0.567; GCA_015521605.1, s__Thermococcus sp015521605, 95.0, 79.78, 0.497; GCA_015522395.1, s__Thermococcus sp015522395, 95.0, 79.7, 0.535; GCF_012027555.1, s__Thermococcus sp012027555, 95.0, 79.59, 0.474; GCF_002214585.1, s__Thermococcus profundus, 95.0, 79.58, 0.465; GCF_012027395.1, s__Thermococcus sp012027395, 95.0, 79.54, 0.455; GCF_002214365.1, s__Thermococcus celer, 95.0, 79.47, 0.494; GCF_000018365.1, s__Thermococcus onnurineus, 95.0, 79.24, 0.439; GCF_000258515.1, s__Thermococcus zilligii, 95.0, 79.18, 0.421; GCA_015523195.1, s__Thermococcus sp015523195, 95.0, 78.98, 0.412; GCF_001647085.1, s__Thermococcus piezophilus, 95.0, 78.98, 0.442; GCF_012027595.1, s__Thermococcus sp012027595, 95.0, 78.83, 0.394; GCA_013153595.1, s__Thermococcus sp013153595, 95.0, 78.65, 0.365; GCF_002214525.1, s__Thermococcus sp002214525, 95.0, 78.29, 0.391; GCA_015520705.1, s__Thermococcus sp015520705, 95.0, 77.3, 0.217"	86.79	11	0.98324	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Guaymas_4561-380_maxbin2_027_VB	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus gammatolerans	GCF_000022365.1	95	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus gammatolerans	97.85	0.93	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Guaymas_4561-384_metabat1_008	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000585495.1, s__Thermococcus nautili, 95.0, 92.07, 0.884; GCF_900198835.1, s__Thermococcus henrietii, 95.0, 89.47, 0.863; GCF_012027635.1, s__Thermococcus sp012027635, 95.0, 89.46, 0.882; GCF_000022365.1, s__Thermococcus gammatolerans, 95.0, 88.0, 0.686; GCF_000769655.1, s__Thermococcus eurythermalis, 95.0, 85.64, 0.787; GCF_000151205.2, s__Thermococcus sp000151205, 95.0, 85.38, 0.712; GCF_000816105.1, s__Thermococcus guaymasensis, 95.0, 83.26, 0.643; GCA_015523185.1, s__Thermococcus sp015523185, 95.0, 81.8, 0.648; GCF_000221185.1, s__Thermococcus sp000221185, 95.0, 81.0, 0.584; GCF_000265525.1, s__Thermococcus cleftensis, 95.0, 80.91, 0.608; GCA_021160985.1, s__Thermococcus sp021160985, 95.0, 80.88, 0.47; GCF_012027615.1, s__Thermococcus sp012027615, 95.0, 80.36, 0.624; GCF_002214565.1, s__Thermococcus radiotolerans, 95.0, 80.2, 0.589; GCF_012027495.1, s__Thermococcus sp012027495, 95.0, 80.1, 0.577; GCF_012027645.1, s__Thermococcus sp012027645, 95.0, 80.1, 0.577; GCF_002214485.1, s__Thermococcus pacificus, 95.0, 80.08, 0.53; GCF_002214465.1, s__Thermococcus barossii, 95.0, 80.08, 0.544; GCF_002214505.1, s__Thermococcus siculi, 95.0, 79.96, 0.537; GCF_017873335.1, s__Thermococcus stetteri, 95.0, 79.91, 0.539; GCF_006274605.1, s__Thermococcus indicus, 95.0, 79.9, 0.612; GCF_024707485.1, s__Thermococcus sp024707485, 95.0, 79.82, 0.501; GCA_011050175.1, s__Thermococcus sp011050175, 95.0, 79.8, 0.529; GCF_001484195.1, s__Thermococcus celericrescens, 95.0, 79.74, 0.57; GCF_002214545.1, s__Thermococcus thioreducens, 95.0, 79.72, 0.513; GCF_012027355.1, s__Thermococcus sp012027355, 95.0, 79.71, 0.48; GCF_002214385.1, s__Thermococcus gorgonarius, 95.0, 79.71, 0.473; GCF_904067545.1, s__Thermococcus camini, 95.0, 79.66, 0.586; GCF_001592435.1, s__Thermococcus peptonophilus, 95.0, 79.64, 0.527; GCF_012027555.1, s__Thermococcus sp012027555, 95.0, 79.6, 0.447; GCF_000009965.1, s__Thermococcus kodakarensis, 95.0, 79.57, 0.534; GCF_012027305.1, s__Thermococcus sp012027305, 95.0, 79.53, 0.572; GCA_015521605.1, s__Thermococcus sp015521605, 95.0, 79.45, 0.511; GCF_002214585.1, s__Thermococcus profundus, 95.0, 79.35, 0.468; GCF_012027395.1, s__Thermococcus sp012027395, 95.0, 79.32, 0.48; GCA_015522395.1, s__Thermococcus sp015522395, 95.0, 79.2, 0.474; GCF_002214365.1, s__Thermococcus celer, 95.0, 79.12, 0.496; GCF_001647085.1, s__Thermococcus piezophilus, 95.0, 78.92, 0.454; GCA_015523195.1, s__Thermococcus sp015523195, 95.0, 78.85, 0.4; GCF_012027595.1, s__Thermococcus sp012027595, 95.0, 78.81, 0.397; GCF_000258515.1, s__Thermococcus zilligii, 95.0, 78.8, 0.418; GCF_000018365.1, s__Thermococcus onnurineus, 95.0, 78.74, 0.444; GCA_013153595.1, s__Thermococcus sp013153595, 95.0, 78.43, 0.313; GCF_002214525.1, s__Thermococcus sp002214525, 95.0, 78.14, 0.329; GCA_015520705.1, s__Thermococcus sp015520705, 95.0, 77.19, 0.217"	88.95	11	0.98332	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Guaymas_4561-384_metabat1_016	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000091665.1, s__Methanocaldococcus jannaschii, 95.0, 86.23, 0.911; GCF_000739065.1, s__Methanocaldococcus bathoardescens, 95.0, 84.95, 0.827; GCF_000025525.1, s__Methanocaldococcus sp000025525, 95.0, 84.39, 0.867; GCF_000023985.1, s__Methanocaldococcus fervens, 95.0, 83.9, 0.769; GCF_000024625.1, s__Methanocaldococcus vulcanius, 95.0, 80.7, 0.649; GCA_013153845.1, s__Methanocaldococcus sp013153845, 95.0, 80.24, 0.573; GCA_902827205.1, s__Methanocaldococcus sp902827205, 95.0, 79.72, 0.684; GCA_024490875.1, s__Methanocaldococcus sp024490875, 95.0, 79.46, 0.658"	72.39	11	0.95354	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Guaymas_4571-419_maxbin2_025	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	N/A	N/A	N/A	N/A	N/A	GCF_000816105.1	95	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus guaymasensis	88.43	0.704	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000022365.1, s__Thermococcus gammatolerans, 95.0, 85.39, 0.688; GCF_000769655.1, s__Thermococcus eurythermalis, 95.0, 83.4, 0.518; GCF_000585495.1, s__Thermococcus nautili, 95.0, 82.69, 0.505; GCF_000151205.2, s__Thermococcus sp000151205, 95.0, 82.62, 0.641; GCF_012027635.1, s__Thermococcus sp012027635, 95.0, 81.31, 0.475; GCF_900198835.1, s__Thermococcus henrietii, 95.0, 81.29, 0.498; GCA_021160985.1, s__Thermococcus sp021160985, 95.0, 80.99, 0.326; GCF_000221185.1, s__Thermococcus sp000221185, 95.0, 80.76, 0.369; GCF_012027645.1, s__Thermococcus sp012027645, 95.0, 80.27, 0.372; GCA_011050175.1, s__Thermococcus sp011050175, 95.0, 80.18, 0.293; GCF_006274605.1, s__Thermococcus indicus, 95.0, 79.77, 0.362; GCF_012027495.1, s__Thermococcus sp012027495, 95.0, 79.71, 0.369; GCF_001484195.1, s__Thermococcus celericrescens, 95.0, 79.65, 0.352; GCF_012027615.1, s__Thermococcus sp012027615, 95.0, 79.62, 0.382; GCF_002214565.1, s__Thermococcus radiotolerans, 95.0, 79.59, 0.355; GCF_000265525.1, s__Thermococcus cleftensis, 95.0, 79.57, 0.355; GCF_904067545.1, s__Thermococcus camini, 95.0, 79.54, 0.342; GCF_002214585.1, s__Thermococcus profundus, 95.0, 79.36, 0.369; GCF_002214465.1, s__Thermococcus barossii, 95.0, 79.36, 0.339; GCA_015521605.1, s__Thermococcus sp015521605, 95.0, 79.13, 0.306; GCF_002214385.1, s__Thermococcus gorgonarius, 95.0, 79.13, 0.336; GCF_012027395.1, s__Thermococcus sp012027395, 95.0, 79.08, 0.292; GCF_012027305.1, s__Thermococcus sp012027305, 95.0, 79.08, 0.329; GCF_017873335.1, s__Thermococcus stetteri, 95.0, 79.04, 0.306; GCF_000009965.1, s__Thermococcus kodakarensis, 95.0, 79.0, 0.349; GCF_002214485.1, s__Thermococcus pacificus, 95.0, 78.96, 0.346; GCF_002214545.1, s__Thermococcus thioreducens, 95.0, 78.8, 0.352; GCF_024707485.1, s__Thermococcus sp024707485, 95.0, 78.8, 0.336; GCF_012027355.1, s__Thermococcus sp012027355, 95.0, 78.78, 0.319; GCF_002214505.1, s__Thermococcus siculi, 95.0, 78.75, 0.352; GCF_012027555.1, s__Thermococcus sp012027555, 95.0, 78.67, 0.289; GCF_000258515.1, s__Thermococcus zilligii, 95.0, 78.59, 0.385; GCF_001592435.1, s__Thermococcus peptonophilus, 95.0, 78.58, 0.322; GCF_000018365.1, s__Thermococcus onnurineus, 95.0, 78.5, 0.269; GCA_015523195.1, s__Thermococcus sp015523195, 95.0, 78.35, 0.279; GCA_015523185.1, s__Thermococcus sp015523185, 95.0, 78.23, 0.329; GCF_001647085.1, s__Thermococcus piezophilus, 95.0, 78.23, 0.249; GCA_015522395.1, s__Thermococcus sp015522395, 95.0, 78.16, 0.239; GCF_002214365.1, s__Thermococcus celer, 95.0, 78.15, 0.336; GCF_012027595.1, s__Thermococcus sp012027595, 95.0, 78.13, 0.352; GCF_002214525.1, s__Thermococcus sp002214525, 95.0, 77.69, 0.216; GCA_013153595.1, s__Thermococcus sp013153595, 95.0, 77.65, 0.14; GCA_015520705.1, s__Thermococcus sp015520705, 95.0, 77.17, 0.133"	29.09	11	0.98494	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Guaymas_4571-419_maxbin2_027	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__QNYQ01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013153105.1	95	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__QNYQ01;s__QNYQ01 sp013153105	77.79	0.161	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__QNYQ01;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_013540595.1, s__QNYQ01 sp013540595, 95.0, 77.25, 0.056; GCA_003978665.1, s__QNYQ01 sp003978665, 95.0, 75.71, 0.064"	67.66	11	0.89813	N/A
Guaymas_4571-419_metabat1_003_VB	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus gammatolerans	GCF_000022365.1	95	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus gammatolerans	98.06	0.951	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
Guaymas_4571-419_metabat1_008	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Nanoarchaeales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Nanoarchaeales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	57.32	11	0.60191	N/A
Guaymas_4571-419_metabat1_020	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	N/A	N/A	N/A	N/A	N/A	GCF_000585495.1	95	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus nautili	93.07	0.932	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_900198835.1, s__Thermococcus henrietii, 95.0, 90.44, 0.893; GCF_012027635.1, s__Thermococcus sp012027635, 95.0, 90.33, 0.903; GCF_000022365.1, s__Thermococcus gammatolerans, 95.0, 87.55, 0.752; GCF_000769655.1, s__Thermococcus eurythermalis, 95.0, 85.27, 0.869; GCF_000151205.2, s__Thermococcus sp000151205, 95.0, 85.05, 0.743; GCF_000816105.1, s__Thermococcus guaymasensis, 95.0, 82.77, 0.694; GCA_015523185.1, s__Thermococcus sp015523185, 95.0, 82.2, 0.714; GCF_000221185.1, s__Thermococcus sp000221185, 95.0, 81.7, 0.621; GCA_021160985.1, s__Thermococcus sp021160985, 95.0, 81.59, 0.466; GCF_000265525.1, s__Thermococcus cleftensis, 95.0, 81.22, 0.67; GCF_012027495.1, s__Thermococcus sp012027495, 95.0, 81.02, 0.597; GCF_002214565.1, s__Thermococcus radiotolerans, 95.0, 80.9, 0.626; GCF_012027615.1, s__Thermococcus sp012027615, 95.0, 80.86, 0.65; GCF_012027645.1, s__Thermococcus sp012027645, 95.0, 80.83, 0.597; GCF_002214465.1, s__Thermococcus barossii, 95.0, 80.67, 0.607; GCF_001484195.1, s__Thermococcus celericrescens, 95.0, 80.49, 0.612; GCF_002214505.1, s__Thermococcus siculi, 95.0, 80.39, 0.621; GCF_006274605.1, s__Thermococcus indicus, 95.0, 80.34, 0.689; GCF_002214485.1, s__Thermococcus pacificus, 95.0, 80.27, 0.597; GCF_012027355.1, s__Thermococcus sp012027355, 95.0, 80.2, 0.539; GCF_904067545.1, s__Thermococcus camini, 95.0, 80.2, 0.641; GCF_017873335.1, s__Thermococcus stetteri, 95.0, 80.12, 0.612; GCF_002214385.1, s__Thermococcus gorgonarius, 95.0, 80.04, 0.466; GCA_011050175.1, s__Thermococcus sp011050175, 95.0, 80.04, 0.432; GCF_012027305.1, s__Thermococcus sp012027305, 95.0, 80.0, 0.631; GCA_015522395.1, s__Thermococcus sp015522395, 95.0, 79.95, 0.437; GCA_015521605.1, s__Thermococcus sp015521605, 95.0, 79.89, 0.587; GCF_024707485.1, s__Thermococcus sp024707485, 95.0, 79.89, 0.587; GCF_000009965.1, s__Thermococcus kodakarensis, 95.0, 79.88, 0.621; GCF_002214545.1, s__Thermococcus thioreducens, 95.0, 79.87, 0.607; GCF_002214585.1, s__Thermococcus profundus, 95.0, 79.81, 0.524; GCF_012027395.1, s__Thermococcus sp012027395, 95.0, 79.72, 0.563; GCF_000258515.1, s__Thermococcus zilligii, 95.0, 79.59, 0.471; GCF_012027555.1, s__Thermococcus sp012027555, 95.0, 79.58, 0.544; GCF_001647085.1, s__Thermococcus piezophilus, 95.0, 79.43, 0.451; GCF_001592435.1, s__Thermococcus peptonophilus, 95.0, 79.4, 0.607; GCF_000018365.1, s__Thermococcus onnurineus, 95.0, 79.33, 0.539; GCA_015523195.1, s__Thermococcus sp015523195, 95.0, 79.19, 0.417; GCF_002214365.1, s__Thermococcus celer, 95.0, 79.11, 0.592; GCF_012027595.1, s__Thermococcus sp012027595, 95.0, 79.06, 0.442; GCA_013153595.1, s__Thermococcus sp013153595, 95.0, 78.74, 0.243; GCF_002214525.1, s__Thermococcus sp002214525, 95.0, 78.57, 0.388; GCA_015520705.1, s__Thermococcus sp015520705, 95.0, 77.59, 0.252"	72.12	11	0.99075	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Guaymas_4571-419_metabat2_033	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanocaldococcaceae;g__Methanocaldococcus;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000091665.1, s__Methanocaldococcus jannaschii, 95.0, 86.21, 0.864; GCF_000739065.1, s__Methanocaldococcus bathoardescens, 95.0, 85.2, 0.828; GCF_000025525.1, s__Methanocaldococcus sp000025525, 95.0, 84.52, 0.853; GCF_000023985.1, s__Methanocaldococcus fervens, 95.0, 84.11, 0.789; GCF_000024625.1, s__Methanocaldococcus vulcanius, 95.0, 80.02, 0.583; GCA_013153845.1, s__Methanocaldococcus sp013153845, 95.0, 79.96, 0.461; GCA_902827205.1, s__Methanocaldococcus sp902827205, 95.0, 79.74, 0.678; GCA_024490875.1, s__Methanocaldococcus sp024490875, 95.0, 79.61, 0.611"	76.42	11	0.95429	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Guaymas_4571-419_metabat2_036	d__Archaea;p__Thermoproteota;c__JANJXX01;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	61.32	11	0.43137	N/A
Guaymas_4571-419_metabat2_042	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__JAADDC01;f__JAADDC01;g__JAADDH01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013154035.1	95	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__JAADDC01;f__JAADDC01;g__JAADDH01;s__JAADDH01 sp013154035	79.29	0.302	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__JAADDC01;f__JAADDC01;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	53.19	11	0.86653	Genome has more than 11.3% of markers with multiple hits
